datetime,demand_mw,temp_c,relative_humidity
2022-08-09 01:00:00,5452.94,28.1,85
2022-08-09 02:00:00,5822.19,27.9,86
2022-08-09 03:00:00,5626.61,27.6,87
2022-08-09 04:00:00,5711.35,27.4,88
2022-08-09 05:00:00,5528.43,27.4,89
2022-08-09 06:00:00,5559.14,28.0,89
2022-08-09 07:00:00,5603.36,28.8,86
2022-08-09 08:00:00,5653.03,30.0,81
2022-08-09 09:00:00,5902.16,31.4,73
2022-08-09 10:00:00,6348.8,32.4,67
2022-08-09 11:00:00,6489.9,32.9,66
2022-08-09 12:00:00,6744.86,33.1,67
2022-08-09 13:00:00,7001.27,33.5,66
2022-08-09 14:00:00,7221.07,33.5,64
2022-08-09 15:00:00,7329.0,33.4,60
2022-08-09 16:00:00,7260.31,33.3,58
2022-08-09 17:00:00,6732.8,33.1,63
2022-08-09 18:00:00,6560.56,31.9,70
2022-08-09 19:00:00,5655.88,30.6,76
2022-08-09 20:00:00,5559.18,29.9,79
2022-08-09 21:00:00,5119.79,29.3,82
2022-08-09 22:00:00,4986.76,28.6,86
2022-08-09 23:00:00,5084.58,28.4,87
2022-08-10 00:00:00,5340.7,28.3,87
2022-08-10 01:00:00,5577.13,28.0,87
2022-08-10 02:00:00,5731.66,27.8,87
2022-08-10 03:00:00,5623.1,27.7,87
2022-08-10 04:00:00,5610.1,27.6,87
2022-08-10 05:00:00,5593.39,27.9,84
2022-08-10 06:00:00,5684.34,28.6,82
2022-08-10 07:00:00,5706.57,29.5,81
2022-08-10 08:00:00,5762.67,30.7,76
2022-08-10 09:00:00,6127.86,31.8,65
2022-08-10 10:00:00,6487.85,31.9,67
2022-08-10 11:00:00,6571.95,33.1,61
2022-08-10 12:00:00,6997.65,34.1,55
2022-08-10 13:00:00,7327.66,34.2,56
2022-08-10 14:00:00,7373.36,34.5,55
2022-08-10 15:00:00,7505.43,34.4,55
2022-08-10 16:00:00,7180.99,34.2,56
2022-08-10 17:00:00,7122.4,33.5,60
2022-08-10 18:00:00,6403.56,32.2,69
2022-08-10 19:00:00,5758.91,30.9,73
2022-08-10 20:00:00,5469.09,30.5,73
2022-08-10 21:00:00,5362.38,30.5,72
2022-08-10 22:00:00,5521.09,30.1,73
2022-08-10 23:00:00,5177.17,29.3,77
2022-08-11 00:00:00,,28.6,80
2022-08-11 01:00:00,5490.47,28.3,80
2022-08-11 02:00:00,5699.16,28.1,79
2022-08-11 03:00:00,5736.94,27.9,80
2022-08-11 04:00:00,5566.63,27.7,83
2022-08-11 05:00:00,5497.75,26.9,84
2022-08-11 06:00:00,5442.28,27.1,85
2022-08-11 07:00:00,5416.84,28.1,78
2022-08-11 08:00:00,5601.41,28.7,75
2022-08-11 09:00:00,5587.07,28.4,77
2022-08-11 10:00:00,5535.21,28.2,78
2022-08-11 11:00:00,5682.97,27.8,82
2022-08-11 12:00:00,5655.37,28.1,81
2022-08-11 13:00:00,6120.81,28.5,78
2022-08-11 14:00:00,6276.22,27.7,83
2022-08-11 15:00:00,5939.54,26.6,89
2022-08-11 16:00:00,5957.41,27.7,82
2022-08-11 17:00:00,6232.64,28.5,84
2022-08-11 18:00:00,5883.14,28.4,85
2022-08-11 19:00:00,5328.02,27.7,85
2022-08-11 20:00:00,5157.77,27.5,84
2022-08-11 21:00:00,4590.94,27.2,84
2022-08-11 22:00:00,4738.45,27.0,82
2022-08-11 23:00:00,4832.25,26.6,82
2022-08-12 00:00:00,5005.75,26.3,82
2022-08-12 01:00:00,5113.94,25.8,83
2022-08-12 02:00:00,4988.19,25.4,84
2022-08-12 03:00:00,5415.16,25.2,84
2022-08-12 04:00:00,5455.9,25.3,83
2022-08-12 05:00:00,5634.22,26.2,83
2022-08-12 06:00:00,5314.18,26.8,83
2022-08-12 07:00:00,5371.94,28.0,81
2022-08-12 08:00:00,5302.05,29.3,75
2022-08-12 09:00:00,5795.49,30.4,70
2022-08-12 10:00:00,6228.72,31.4,65
2022-08-12 11:00:00,6399.44,32.3,62
2022-08-12 12:00:00,7080.88,33.0,58
2022-08-12 13:00:00,7085.04,33.5,57
2022-08-12 14:00:00,7291.32,33.7,56
2022-08-12 15:00:00,7074.67,33.5,56
2022-08-12 16:00:00,7034.37,32.9,59
2022-08-12 17:00:00,6344.5,31.9,62
2022-08-12 18:00:00,6157.86,30.7,68
2022-08-12 19:00:00,5700.69,29.7,71
2022-08-12 20:00:00,5400.17,28.8,76
2022-08-12 21:00:00,4864.55,28.0,81
2022-08-12 22:00:00,4979.49,27.8,81
2022-08-12 23:00:00,5144.35,27.8,79
2022-08-13 00:00:00,4787.3,27.6,80
2022-08-13 01:00:00,4792.98,27.3,81
2022-08-13 02:00:00,4739.47,27.0,83
2022-08-13 03:00:00,5123.69,26.7,84
2022-08-13 04:00:00,5012.91,26.3,86
2022-08-13 05:00:00,4933.56,26.6,85
2022-08-13 06:00:00,5031.68,27.0,83
2022-08-13 07:00:00,4971.6,28.0,80
2022-08-13 08:00:00,4913.57,29.0,76
2022-08-13 09:00:00,5008.14,29.9,72
2022-08-13 10:00:00,5409.42,31.0,68
2022-08-13 11:00:00,6181.79,31.9,64
2022-08-13 12:00:00,6310.29,32.5,62
2022-08-13 13:00:00,6557.08,33.1,60
2022-08-13 14:00:00,6649.52,33.2,59
2022-08-13 15:00:00,6606.82,33.0,60
2022-08-13 16:00:00,6580.15,32.6,62
2022-08-13 17:00:00,5907.59,31.3,69
2022-08-13 18:00:00,5607.2,30.5,74
2022-08-13 19:00:00,5019.16,29.4,79
2022-08-13 20:00:00,4987.71,28.9,81
2022-08-13 21:00:00,4643.12,28.4,84
2022-08-13 22:00:00,4626.6,27.9,86
2022-08-13 23:00:00,4443.05,27.4,88
2022-08-14 00:00:00,4798.5,27.2,88
2022-08-14 01:00:00,4797.86,26.9,90
2022-08-14 02:00:00,4979.57,26.6,91
2022-08-14 03:00:00,5204.91,26.2,94
2022-08-14 04:00:00,4892.14,26.2,93
2022-08-14 05:00:00,4996.87,26.4,90
2022-08-14 06:00:00,4977.84,26.9,90
2022-08-14 07:00:00,4991.17,27.7,85
2022-08-14 08:00:00,4966.78,28.7,79
2022-08-14 09:00:00,5527.23,30.1,72
2022-08-14 10:00:00,5428.15,31.2,68
2022-08-14 11:00:00,6149.17,32.3,65
2022-08-14 12:00:00,6410.09,32.7,63
2022-08-14 13:00:00,5689.74,27.2,90
2022-08-14 14:00:00,5483.12,27.8,86
2022-08-14 15:00:00,5559.2,27.7,88
2022-08-14 16:00:00,5961.95,29.1,83
2022-08-14 17:00:00,5119.97,27.8,85
2022-08-14 18:00:00,4858.63,27.7,86
2022-08-14 19:00:00,4635.77,27.2,89
2022-08-14 20:00:00,4467.63,27.0,92
2022-08-14 21:00:00,4489.35,26.8,93
2022-08-14 22:00:00,4236.92,26.5,94
2022-08-14 23:00:00,4258.59,26.2,95
2022-08-15 00:00:00,5029.99,26.0,96
2022-08-15 01:00:00,5230.97,25.8,96
2022-08-15 02:00:00,5390.04,25.7,96
2022-08-15 03:00:00,5403.21,25.6,97
2022-08-15 04:00:00,5212.34,25.7,97
2022-08-15 05:00:00,5319.31,26.1,94
2022-08-15 06:00:00,5491.97,26.2,91
2022-08-15 07:00:00,5295.64,26.7,88
2022-08-15 08:00:00,5316.66,27.7,83
2022-08-15 09:00:00,5681.37,28.8,76
2022-08-15 10:00:00,5635.14,29.5,72
2022-08-15 11:00:00,6064.82,30.3,68
2022-08-15 12:00:00,6449.34,31.0,64
2022-08-15 13:00:00,6475.91,30.5,66
2022-08-15 14:00:00,6583.81,30.1,67
2022-08-15 15:00:00,6591.79,30.3,69
2022-08-15 16:00:00,6349.14,30.4,69
2022-08-15 17:00:00,6228.67,29.9,72
2022-08-15 18:00:00,5344.67,27.4,86
2022-08-15 19:00:00,5183.83,27.0,88
2022-08-15 20:00:00,5156.83,27.3,86
2022-08-15 21:00:00,4906.26,27.7,84
2022-08-15 22:00:00,4741.6,27.3,83
2022-08-15 23:00:00,4890.94,26.7,84
2022-08-16 00:00:00,4951.41,26.4,84
2022-08-16 01:00:00,5289.16,26.1,84
2022-08-16 02:00:00,5347.96,25.9,85
2022-08-16 03:00:00,5603.16,25.4,92
2022-08-16 04:00:00,5573.33,25.6,90
2022-08-16 05:00:00,5656.31,27.7,72
2022-08-16 06:00:00,5638.22,27.7,74
2022-08-16 07:00:00,5366.74,27.6,77
2022-08-16 08:00:00,5392.53,27.9,76
2022-08-16 09:00:00,5305.1,27.6,77
2022-08-16 10:00:00,5673.14,28.4,75
2022-08-16 11:00:00,5963.32,28.6,72
2022-08-16 12:00:00,6148.81,28.9,73
2022-08-16 13:00:00,6603.17,30.3,67
2022-08-16 14:00:00,6646.78,29.9,68
2022-08-16 15:00:00,6483.48,29.2,73
2022-08-16 16:00:00,5961.15,28.0,80
2022-08-16 17:00:00,5848.25,26.5,88
2022-08-16 18:00:00,5612.98,26.7,86
2022-08-16 19:00:00,5105.91,26.8,84
2022-08-16 20:00:00,4870.75,26.8,83
2022-08-16 21:00:00,4857.89,26.7,82
2022-08-16 22:00:00,4841.41,26.6,82
2022-08-16 23:00:00,4852.64,26.5,82
2022-08-17 00:00:00,4901.87,26.4,82
2022-08-17 01:00:00,5255.13,26.1,83
2022-08-17 02:00:00,5432.51,25.9,85
2022-08-17 03:00:00,5512.92,25.6,86
2022-08-17 04:00:00,5449.1,25.4,87
2022-08-17 05:00:00,5273.97,25.2,88
2022-08-17 06:00:00,5357.32,25.6,86
2022-08-17 07:00:00,5252.4,26.5,82
2022-08-17 08:00:00,5284.74,27.6,77
2022-08-17 09:00:00,5509.65,28.7,71
2022-08-17 10:00:00,5616.15,29.8,67
2022-08-17 11:00:00,6164.22,30.8,63
2022-08-17 12:00:00,6516.67,31.0,65
2022-08-17 13:00:00,6798.94,31.7,64
2022-08-17 14:00:00,7115.74,32.0,63
2022-08-17 15:00:00,6888.03,31.9,63
2022-08-17 16:00:00,6784.63,31.5,64
2022-08-17 17:00:00,6469.24,30.8,64
2022-08-17 18:00:00,6175.65,29.7,70
2022-08-17 19:00:00,5442.15,28.6,74
2022-08-17 20:00:00,4996.95,28.1,78
2022-08-17 21:00:00,5026.9,27.6,80
2022-08-17 22:00:00,5076.07,27.1,82
2022-08-17 23:00:00,4868.73,26.7,84
2022-08-18 00:00:00,5138.75,26.3,87
2022-08-18 01:00:00,5352.2,26.0,89
2022-08-18 02:00:00,5474.95,25.8,90
2022-08-18 03:00:00,5441.52,25.6,90
2022-08-18 04:00:00,5337.53,25.5,90
2022-08-18 05:00:00,5351.24,25.6,90
2022-08-18 06:00:00,5378.45,26.2,88
2022-08-18 07:00:00,5476.52,27.3,84
2022-08-18 08:00:00,5529.49,28.5,78
2022-08-18 09:00:00,5625.75,29.5,72
2022-08-18 10:00:00,6020.94,30.5,67
2022-08-18 11:00:00,6461.96,31.7,62
2022-08-18 12:00:00,6792.26,32.6,58
2022-08-18 13:00:00,6957.64,33.2,56
2022-08-18 14:00:00,7193.69,33.4,55
2022-08-18 15:00:00,7253.38,33.0,56
2022-08-18 16:00:00,6817.49,32.8,57
2022-08-18 17:00:00,6373.89,32.1,59
2022-08-18 18:00:00,6296.91,30.9,65
2022-08-18 19:00:00,5733.03,30.0,67
2022-08-18 20:00:00,5435.89,29.5,67
2022-08-18 21:00:00,5030.41,29.0,69
2022-08-18 22:00:00,5168.47,28.5,72
2022-08-18 23:00:00,5179.19,28.2,74
2022-08-19 00:00:00,5112.8,28.0,75
2022-08-19 01:00:00,5635.23,27.7,76
2022-08-19 02:00:00,5611.81,27.4,77
2022-08-19 03:00:00,5584.03,27.0,79
2022-08-19 04:00:00,5564.16,26.8,81
2022-08-19 05:00:00,5263.5,26.6,83
2022-08-19 06:00:00,5499.61,26.9,83
2022-08-19 07:00:00,5463.32,27.7,81
2022-08-19 08:00:00,5535.05,28.9,76
2022-08-19 09:00:00,5897.09,29.9,71
2022-08-19 10:00:00,5920.61,31.2,66
2022-08-19 11:00:00,6385.81,32.2,61
2022-08-19 12:00:00,6726.06,33.0,58
2022-08-19 13:00:00,7128.15,33.7,56
2022-08-19 14:00:00,7348.7,34.0,55
2022-08-19 15:00:00,7377.24,33.9,54
2022-08-19 16:00:00,7126.67,33.7,54
2022-08-19 17:00:00,6599.81,32.5,60
2022-08-19 18:00:00,6394.92,31.3,65
2022-08-19 19:00:00,5889.65,29.6,81
2022-08-19 20:00:00,5525.6,30.3,70
2022-08-19 21:00:00,5086.82,29.1,80
2022-08-19 22:00:00,5325.95,28.9,78
2022-08-19 23:00:00,5040.39,28.6,76
2022-08-20 00:00:00,4829.84,28.4,74
2022-08-20 01:00:00,4963.31,28.2,75
2022-08-20 02:00:00,5018.39,27.8,77
2022-08-20 03:00:00,5176.97,27.5,79
2022-08-20 04:00:00,4991.31,26.7,84
2022-08-20 05:00:00,4733.51,24.6,92
2022-08-20 06:00:00,4650.43,24.9,94
2022-08-20 07:00:00,4515.82,25.4,91
2022-08-20 08:00:00,4657.83,26.7,88
2022-08-20 09:00:00,4921.26,28.2,81
2022-08-20 10:00:00,5371.07,29.5,74
2022-08-20 11:00:00,5577.18,30.3,71
2022-08-20 12:00:00,5959.76,30.6,70
2022-08-20 13:00:00,5902.92,29.4,75
2022-08-20 14:00:00,5965.01,29.1,78
2022-08-20 15:00:00,6121.57,29.4,77
2022-08-20 16:00:00,5600.46,28.8,79
2022-08-20 17:00:00,5563.81,29.4,75
2022-08-20 18:00:00,5348.66,28.2,79
2022-08-20 19:00:00,4682.93,27.3,83
2022-08-20 20:00:00,4110.54,27.0,85
2022-08-20 21:00:00,4277.69,26.8,86
2022-08-20 22:00:00,4264.3,26.4,88
2022-08-20 23:00:00,4050.52,26.4,88
2022-08-21 00:00:00,4699.77,26.3,89
2022-08-21 01:00:00,4635.3,26.1,90
2022-08-21 02:00:00,4908.28,25.9,91
2022-08-21 03:00:00,4928.96,25.8,91
2022-08-21 04:00:00,4782.3,25.6,91
2022-08-21 05:00:00,4776.22,25.9,93
2022-08-21 06:00:00,4802.2,26.8,88
2022-08-21 07:00:00,5128.76,28.1,84
2022-08-21 08:00:00,5200.61,29.8,75
2022-08-21 09:00:00,5462.31,31.4,67
2022-08-21 10:00:00,5709.81,32.4,62
2022-08-21 11:00:00,6303.35,33.2,59
2022-08-21 12:00:00,6607.37,33.5,57
2022-08-21 13:00:00,6763.64,33.5,59
2022-08-21 14:00:00,6715.02,33.1,61
2022-08-21 15:00:00,6676.3,33.0,61
2022-08-21 16:00:00,6400.26,33.1,59
2022-08-21 17:00:00,5717.49,30.1,73
2022-08-21 18:00:00,5350.97,29.9,75
2022-08-21 19:00:00,4794.26,29.1,80
2022-08-21 20:00:00,4835.39,28.6,81
2022-08-21 21:00:00,4442.14,28.2,83
2022-08-21 22:00:00,4642.04,28.0,84
2022-08-21 23:00:00,4720.81,28.0,82
2022-08-22 00:00:00,5355.23,27.9,82
2022-08-22 01:00:00,5539.74,27.7,83
2022-08-22 02:00:00,5520.81,27.4,85
2022-08-22 03:00:00,5887.42,27.2,86
2022-08-22 04:00:00,5631.82,26.9,88
2022-08-22 05:00:00,5427.47,25.8,93
2022-08-22 06:00:00,5205.09,25.9,91
2022-08-22 07:00:00,5121.1,26.4,86
2022-08-22 08:00:00,5230.88,26.5,89
2022-08-22 09:00:00,5410.6,27.8,85
2022-08-22 10:00:00,5698.22,29.6,78
2022-08-22 11:00:00,6111.46,31.3,69
2022-08-22 12:00:00,6477.73,32.0,65
2022-08-22 13:00:00,6983.14,32.1,65
2022-08-22 14:00:00,6981.89,32.6,63
2022-08-22 15:00:00,7081.2,32.9,62
2022-08-22 16:00:00,7180.21,32.9,61
2022-08-22 17:00:00,6299.28,31.1,66
2022-08-22 18:00:00,6050.11,31.0,66
2022-08-22 19:00:00,5655.22,30.4,67
2022-08-22 20:00:00,5631.47,29.9,70
2022-08-22 21:00:00,5453.74,29.3,74
2022-08-22 22:00:00,5189.6,28.6,79
2022-08-22 23:00:00,5097.04,27.3,86
2022-08-23 00:00:00,5061.12,26.9,87
2022-08-23 01:00:00,5668.43,27.5,84
2022-08-23 02:00:00,5580.36,27.1,85
2022-08-23 03:00:00,5602.27,26.1,91
2022-08-23 04:00:00,5495.81,26.1,90
2022-08-23 05:00:00,5373.77,25.9,90
2022-08-23 06:00:00,5570.15,26.5,87
2022-08-23 07:00:00,5483.08,27.6,82
2022-08-23 08:00:00,5717.8,28.8,76
2022-08-23 09:00:00,5740.8,29.7,72
2022-08-23 10:00:00,5968.33,31.1,64
2022-08-23 11:00:00,6370.18,32.1,59
2022-08-23 12:00:00,6782.28,32.7,56
2022-08-23 13:00:00,6965.53,33.1,54
2022-08-23 14:00:00,7024.28,33.1,53
2022-08-23 15:00:00,7226.3,32.7,53
2022-08-23 16:00:00,6761.88,32.0,56
2022-08-23 17:00:00,6451.15,31.1,58
2022-08-23 18:00:00,6079.77,30.5,61
2022-08-23 19:00:00,5532.18,29.6,64
2022-08-23 20:00:00,5452.55,29.0,68
2022-08-23 21:00:00,4960.05,28.6,70
2022-08-23 22:00:00,5080.89,28.3,72
2022-08-23 23:00:00,5129.4,27.9,74
2022-08-24 00:00:00,5218.62,27.5,77
2022-08-24 01:00:00,5201.36,27.0,79
2022-08-24 02:00:00,5562.21,26.5,82
2022-08-24 03:00:00,5604.19,26.2,84
2022-08-24 04:00:00,5399.52,25.9,85
2022-08-24 05:00:00,5477.39,25.8,86
2022-08-24 06:00:00,5343.41,26.0,85
2022-08-24 07:00:00,5170.9,27.0,80
2022-08-24 08:00:00,5340.43,28.2,74
2022-08-24 09:00:00,5829.5,29.6,67
2022-08-24 10:00:00,6051.2,30.8,61
2022-08-24 11:00:00,6179.45,31.1,60
2022-08-24 12:00:00,6450.33,31.6,61
2022-08-24 13:00:00,6818.57,32.3,59
2022-08-24 14:00:00,6806.28,31.6,61
2022-08-24 15:00:00,6744.72,31.5,62
2022-08-24 16:00:00,6502.26,31.4,61
2022-08-24 17:00:00,6053.99,28.2,82
2022-08-24 18:00:00,5756.05,28.2,81
2022-08-24 19:00:00,5095.19,27.5,84
2022-08-24 20:00:00,4982.68,27.1,86
2022-08-24 21:00:00,4711.53,26.9,87
2022-08-24 22:00:00,4748.94,26.6,88
2022-08-24 23:00:00,4811.03,26.3,90
2022-08-25 00:00:00,4947.55,26.0,91
2022-08-25 01:00:00,5421.24,25.8,93
2022-08-25 02:00:00,5263.04,25.5,94
2022-08-25 03:00:00,5293.24,25.3,95
2022-08-25 04:00:00,5280.92,25.1,95
2022-08-25 05:00:00,5436.77,25.2,95
2022-08-25 06:00:00,5044.8,25.6,92
2022-08-25 07:00:00,5172.91,26.6,87
2022-08-25 08:00:00,5600.57,28.1,78
2022-08-25 09:00:00,5758.66,29.8,68
2022-08-25 10:00:00,6075.45,31.0,61
2022-08-25 11:00:00,6677.61,32.0,57
2022-08-25 12:00:00,6800.74,32.7,54
2022-08-25 13:00:00,6997.86,33.3,52
2022-08-25 14:00:00,7206.59,33.5,50
2022-08-25 15:00:00,7130.79,33.6,50
2022-08-25 16:00:00,7281.4,33.5,50
2022-08-25 17:00:00,6698.4,32.1,55
2022-08-25 18:00:00,6293.13,31.1,62
2022-08-25 19:00:00,5749.57,29.6,70
2022-08-25 20:00:00,5212.71,28.9,77
2022-08-25 21:00:00,4981.99,28.6,78
2022-08-25 22:00:00,4994.83,28.0,79
2022-08-25 23:00:00,4963.92,27.7,76
2022-08-26 00:00:00,5246.18,27.5,75
2022-08-26 01:00:00,5556.6,27.4,74
2022-08-26 02:00:00,5545.52,27.2,74
2022-08-26 03:00:00,5653.94,27.0,76
2022-08-26 04:00:00,5602.64,26.8,77
2022-08-26 05:00:00,5591.12,26.5,80
2022-08-26 06:00:00,5368.02,27.0,79
2022-08-26 07:00:00,5238.04,28.1,77
2022-08-26 08:00:00,5706.57,29.4,71
2022-08-26 09:00:00,6051.39,30.9,65
2022-08-26 10:00:00,6319.22,32.1,59
2022-08-26 11:00:00,6565.71,33.1,55
2022-08-26 12:00:00,6819.26,33.6,53
2022-08-26 13:00:00,7350.96,34.3,53
2022-08-26 14:00:00,7531.41,34.8,50
2022-08-26 15:00:00,7483.89,34.7,48
2022-08-26 16:00:00,7126.96,32.4,56
2022-08-26 17:00:00,6380.17,31.4,61
2022-08-26 18:00:00,6409.99,31.3,62
2022-08-26 19:00:00,5809.58,30.7,61
2022-08-26 20:00:00,5292.53,30.3,62
2022-08-26 21:00:00,5284.56,29.8,64
2022-08-26 22:00:00,5338.12,29.3,66
2022-08-26 23:00:00,5243.24,29.0,68
2022-08-27 00:00:00,4731.22,28.6,69
2022-08-27 01:00:00,5048.15,28.3,69
2022-08-27 02:00:00,5124.77,28.2,70
2022-08-27 03:00:00,5354.9,28.0,69
2022-08-27 04:00:00,5364.59,27.8,69
2022-08-27 05:00:00,5038.73,27.6,71
2022-08-27 06:00:00,4990.73,27.8,71
2022-08-27 07:00:00,5193.85,28.7,69
2022-08-27 08:00:00,5155.19,30.0,65
2022-08-27 09:00:00,5418.09,31.5,59
2022-08-27 10:00:00,5744.33,32.7,54
2022-08-27 11:00:00,6329.59,33.8,50
2022-08-27 12:00:00,6681.9,34.5,48
2022-08-27 13:00:00,6837.96,34.9,46
2022-08-27 14:00:00,7058.62,35.0,45
2022-08-27 15:00:00,7204.26,34.8,46
2022-08-27 16:00:00,6745.7,34.6,45
2022-08-27 17:00:00,5818.2,31.7,58
2022-08-27 18:00:00,5601.35,30.5,65
2022-08-27 19:00:00,5218.91,30.3,64
2022-08-27 20:00:00,4837.18,29.8,63
2022-08-27 21:00:00,4778.36,29.2,64
2022-08-27 22:00:00,4754.61,28.9,65
2022-08-27 23:00:00,4454.02,28.6,67
2022-08-28 00:00:00,4796.72,28.4,67
2022-08-28 01:00:00,5329.96,28.2,64
2022-08-28 02:00:00,5314.93,28.3,60
2022-08-28 03:00:00,5410.68,28.2,60
2022-08-28 04:00:00,5413.16,27.8,61
2022-08-28 05:00:00,5152.17,27.5,66
2022-08-28 06:00:00,5123.39,27.5,68
2022-08-28 07:00:00,5139.02,28.4,66
2022-08-28 08:00:00,5305.43,29.9,62
2022-08-28 09:00:00,5509.94,31.5,58
2022-08-28 10:00:00,5947.41,32.9,52
2022-08-28 11:00:00,6259.12,34.0,48
2022-08-28 12:00:00,6689.57,34.7,47
2022-08-28 13:00:00,6888.55,35.4,44
2022-08-28 14:00:00,7072.15,35.5,43
2022-08-28 15:00:00,7117.3,35.4,42
2022-08-28 16:00:00,6771.3,34.7,43
2022-08-28 17:00:00,6271.21,33.1,47
2022-08-28 18:00:00,5873.61,32.3,49
2022-08-28 19:00:00,5488.08,31.4,52
2022-08-28 20:00:00,5183.52,30.6,55
2022-08-28 21:00:00,4806.05,30.1,57
2022-08-28 22:00:00,4902.09,29.4,59
2022-08-28 23:00:00,4883.63,28.9,61
2022-08-29 00:00:00,5436.15,28.4,62
2022-08-29 01:00:00,5587.58,28.3,62
2022-08-29 02:00:00,5750.61,28.1,61
2022-08-29 03:00:00,5858.65,27.5,62
2022-08-29 04:00:00,5855.72,27.4,62
2022-08-29 05:00:00,5763.6,27.2,64
2022-08-29 06:00:00,5533.38,27.5,64
2022-08-29 07:00:00,5603.32,28.3,64
2022-08-29 08:00:00,5848.69,29.6,62
2022-08-29 09:00:00,5897.75,31.1,58
2022-08-29 10:00:00,6288.77,32.4,53
2022-08-29 11:00:00,6707.76,33.4,49
2022-08-29 12:00:00,7169.52,34.1,47
2022-08-29 13:00:00,7466.95,34.6,44
2022-08-29 14:00:00,7488.61,34.8,44
2022-08-29 15:00:00,7319.83,34.7,44
2022-08-29 16:00:00,7372.11,34.5,44
2022-08-29 17:00:00,6601.16,32.5,51
2022-08-29 18:00:00,5531.12,28.6,74
2022-08-29 19:00:00,5263.69,28.5,75
2022-08-29 20:00:00,5235.78,28.5,75
2022-08-29 21:00:00,5210.64,28.3,76
2022-08-29 22:00:00,4959.36,27.7,83
2022-08-29 23:00:00,5064.45,27.5,82
2022-08-30 00:00:00,5323.49,27.2,84
2022-08-30 01:00:00,5190.88,27.1,85
2022-08-30 02:00:00,5584.22,26.9,87
2022-08-30 03:00:00,5606.45,26.8,88
2022-08-30 04:00:00,5639.26,26.5,90
2022-08-30 05:00:00,5409.81,26.3,89
2022-08-30 06:00:00,5352.51,27.0,86
2022-08-30 07:00:00,5570.97,28.4,78
2022-08-30 08:00:00,5976.24,30.1,68
2022-08-30 09:00:00,6191.87,31.7,59
2022-08-30 10:00:00,6428.12,33.2,52
2022-08-30 11:00:00,6733.16,34.3,48
2022-08-30 12:00:00,7094.96,35.2,46
2022-08-30 13:00:00,7797.48,35.9,44
2022-08-30 14:00:00,7774.66,36.5,42
2022-08-30 15:00:00,7923.51,36.8,41
2022-08-30 16:00:00,7938.06,36.5,40
2022-08-30 17:00:00,5694.23,28.0,85
2022-08-30 18:00:00,6172.37,30.2,70
2022-08-30 19:00:00,5685.24,30.2,71
2022-08-30 20:00:00,5322.61,30.0,70
2022-08-30 21:00:00,5278.88,29.8,66
2022-08-30 22:00:00,5174.14,29.5,66
2022-08-30 23:00:00,5377.3,29.2,66
2022-08-31 00:00:00,5367.07,28.8,68
2022-08-31 01:00:00,5374.61,28.5,69
2022-08-31 02:00:00,5703.67,28.2,71
2022-08-31 03:00:00,5635.6,28.0,72
2022-08-31 04:00:00,5798.81,27.8,72
2022-08-31 05:00:00,5541.62,27.7,77
2022-08-31 06:00:00,5568.51,28.1,75
2022-08-31 07:00:00,5731.5,29.3,71
2022-08-31 08:00:00,5939.79,31.1,63
2022-08-31 09:00:00,6357.4,32.9,56
2022-08-31 10:00:00,6778.84,34.2,50
2022-08-31 11:00:00,6948.23,35.2,48
2022-08-31 12:00:00,7486.84,36.1,46
2022-08-31 13:00:00,7351.54,36.4,46
2022-08-31 14:00:00,7986.94,36.8,44
2022-08-31 15:00:00,7837.39,36.4,43
2022-08-31 16:00:00,7162.36,34.2,49
2022-08-31 17:00:00,6690.85,32.2,59
2022-08-31 18:00:00,6418.02,31.7,59
2022-08-31 19:00:00,5789.35,30.9,62
2022-08-31 20:00:00,5402.55,30.3,65
2022-08-31 21:00:00,5329.0,29.8,68
2022-08-31 22:00:00,5101.2,29.5,69
2022-08-31 23:00:00,5245.78,29.2,70
2022-09-01 00:00:00,5609.37,28.9,71
2022-09-01 01:00:00,5629.03,28.6,73
2022-09-01 02:00:00,5538.65,28.4,73
2022-09-01 03:00:00,5616.42,28.2,74
2022-09-01 04:00:00,5827.03,28.0,75
2022-09-01 05:00:00,5804.37,27.8,77
2022-09-01 06:00:00,5466.82,28.3,75
2022-09-01 07:00:00,5817.34,29.6,70
2022-09-01 08:00:00,6202.16,31.5,63
2022-09-01 09:00:00,6554.52,32.9,56
2022-09-01 10:00:00,6716.54,34.1,52
2022-09-01 11:00:00,7148.63,35.2,48
2022-09-01 12:00:00,7195.01,35.9,46
2022-09-01 13:00:00,8048.43,36.6,43
2022-09-01 14:00:00,7888.83,36.8,41
2022-09-01 15:00:00,7851.81,36.8,40
2022-09-01 16:00:00,7772.54,36.6,39
2022-09-01 17:00:00,7349.71,34.7,46
2022-09-01 18:00:00,6760.83,32.8,56
2022-09-01 19:00:00,6073.97,32.0,60
2022-09-01 20:00:00,5805.04,31.2,60
2022-09-01 21:00:00,5424.49,30.4,66
2022-09-01 22:00:00,5191.22,29.8,71
2022-09-01 23:00:00,5520.42,29.3,72
2022-09-02 00:00:00,5388.66,28.9,73
2022-09-02 01:00:00,5789.52,28.5,75
2022-09-02 02:00:00,5887.22,28.2,75
2022-09-02 03:00:00,5873.32,28.0,75
2022-09-02 04:00:00,5978.83,27.7,76
2022-09-02 05:00:00,5905.25,27.4,80
2022-09-02 06:00:00,5590.82,28.0,77
